CourseId,Review,Label
rookie-teaching,I love this course and the way the insights are presented. Thank you.,4
rookie-teaching,This course should be taken by EVERY 1st year teacher once they are in the classroom or before they step into their own classroom. I'm positive that this course will help you and will guide you through some of the toughest situations. I really appreciate the fact that they encourage scripting and practicing the toughest things like giving consequences. I will definitely use the tools that they taught me in my second year and to be a more effective teacher. TWO THUMBS UP!,5
rookie-teaching,"Some parts were very useful. Some parts looked useful, but when I tried it in practice, it was almost impossible to do for me. The course wants to make you behave like a machine, for a part of your job. So you have more room in your head to behave the way you want to. But behaving like a machine, I tried, but I can not. Still there are very usefull parts in this course. I did about 4/5 of the course.",3
rookie-teaching,I liked the course very much. Its great and helpful.,5
rookie-teaching,"In getting feedback from my peer review which I am very open to feedback however, I guess I did not appreciate being told what I should or shouldn't do in my classroom with my kids. I appreciate suggestions for improvement but, I felt that more critique was on my teaching style than my writing. Again I appreciate feedback, but unless in my classroom with my kids and doing something I have done numerous times at the request of my own principal I did not thin it was fair. Also, as a teacher there is never just one way of doing things there is always multiple ways and being told to do it one way, there way was not appropriate at least for me so, this course although very",1
rookie-teaching,Excellent course! It have improved my performance at classroom by 150% :),5
rookie-teaching,This course taught me some new concepts and gave me insight into best practice and working faster and smarter.,5
rookie-teaching,"Excellent course! Very good videos, and useful reading materials. Nothing to complain about. I look forward to being involved in more of Match's MOOCs. Thank you!",5
rookie-teaching,Amazing course,5
rookie-teaching,"I love the way Match teaches everything with goofy mnemonics that stick. Their curriculum has helped turn around my classroom teaching. They totally understand how hard the first year is, and are empathetic with their suggestions. I appreciate the examples, both the serious and goofy one. I'd recommend this to all teachers.",5
rookie-teaching,Very useful for beginning teachers -- will focus you on three areas of great improvement and growth!,5
rookie-teaching,great mission！,5
rookie-teaching,Very interesting the way the videos are made.,5
rookie-teaching,Course director is fantastic and course materials is easily immediately applicable,5
rookie-teaching,"Easy to follow with lots of get tips, even for experienced teachers. Really enjoyed it and have implemented strategies I learned in the course, which are already showing results. Thank you!",5
rookie-teaching,"I took this course because I wanted to implement some changes in my teaching practice. I'm not a rookie teacher anymore, but this course provides some very accurate information and landmarks, and encouraged me a lot. As I am working, the effort is worth it, and perfectly sized : no overload. I could experiment with my own students and implement changes that had very positive impact on their practice. It was a way to practice english too... Thank you very much, I enjoyed being a rookie again and felt that many new things could still happen in this tiring but challenging job.",5
rookie-teaching,This is a great course which provides a deep insight into teaching strategies not only for rookie teachers but for experienced ones as well. Thank you for your work!,5
rookie-teaching,I like the course.,5
rookie-teaching,Short and basic but great.,5
sampling-methods,Very useful course to get the foundation in understanding the sampling process,5
sampling-methods,Excellent course with very useful material on sampling.,5
sampling-methods,"This course was very good, but for people with less calculation experience, it takes far more time than posted. Also, it would be helpful to upload pdfs of slides so that formulas are more easily accessible and we don't have to scan back through videos to find them.",4
sampling-methods,This is a good course and I enjoyed the video lectures. The course's reliance on peer-reviewed quizzes was not conducive to learning however. Coursera should seriously consider refraining from peer-reviewed assessments. The student's knowledge can easily be measured using traditional testing methods and the peer-reviewed materials could easily be modified.,4
sampling-methods,"Very poor course, especially when it gets to the last weeks, there are no enough instructions to help you in the exam. it is all about money transaction, I am sorry to say that.",1
scala-capstone,"Im not finished yet, but its really nice one. Much place to play with data and optimization beyond actual course requirements. Lot of freedom in implementation wich is great. Ive already learned a lot and planning to spend time playnig with Observatory project further just for fun and experience. Thank you so much for this opportunity! :)",5
scala-capstone,"The topic of capstone is great, but the milestones, and their APIs direct towards bad solutions.",3
scala-capstone,"Phenominal course! Well organized, good pace, great combination of ""practical theory"" with examples that illustrate the concepts. and very clear well-thought out explanations by Dr. Miller. Best Spark class I've seen, and best class in this series (sorry, Dr. Odersky).",5
scala-capstone,Incredibly well put together. The capstone project is a great exercise in assimilating all the knowledge from the other related courses in function programming package. I like that I had to learn about interesting algorithms like the Mercator projection and inverse-distance weighting.,5
scala-capstone,Good project but instruction is a bit draft. Probably because I joined their first ever one.,3
scala-capstone,Thank you. The course is really nice.,5
scala-capstone,Good project enjoyed playing with the Scala.ja,4
scala-capstone,"A bit sad that actual full working solution is not graded as it invovled generating files on disk, which is compuation intensive...",4
scala-capstone,A lot of fun and a working project at the end with which to experiment with various parallelism strategies.,5
scala-capstone,"For a course that requires you to work on your own project, it still forces you to follow a code skeleton outline. This limits the freedom with which to tackle the project's issue. There is not much guidance or support from course organizers, which makes this course not very educative.",2
scala-capstone,Thank you! Learned a lot!,5
self-awareness,Good course; very interesting. I would like to see the professor grade the course papers or at least review them instead of stric,4
self-awareness,Seems promising course. Lets check this,5
self-awareness,"$450 for this course and they can't even bother to make sure that the quizzes are scored correctly? Two weeks back to back and one question each week has been counted wrong when answered correctly. That, paired with the fact that your only method to have an assignment graded is via peer review means that I'll be suggesting peers save their money on this course. It's entirely possible that you could be stranded with no one to grade your work - Coursera's suggestion if this should occur is that you should beg on the forums - or transfer your work to a later session of the same course. Good content, awful policies intended to allow the platform to be hands-off for Coursera - that's unacceptable at this price.",1
self-awareness,"Great course. Really good for those who want to be managers/leader, and those who are already leaders. Lots of reading required, but it is OK.",4
self-awareness,cool！it is very useful!,5
self-awareness,Excellent course to get your brain thinking. Opens your eyes into a leadership sight. Help yourself,5
self-marketing,"very informative and easy to follow, lots of new techniques that should help me on my way.",5
self-marketing,Too many obvious things.,1
self-marketing,"Interesting topic, however the course lacks practical side.",3
self-marketing,Short of content and engagement,2
self-marketing,interesting and with a good balance between theory and practice. A bibliography at the end of the course could be useful,4
self-marketing,"This course has been beneficial so far and I love the videos. The instructors are able to get their point across using layman terms, which is helpful.",4
seo-project,Great to put it into action!,5
seo-project,I am very glad for such amazing tool like this one. It´s very good within SEO standpoint in his practical experience and for our recall for variety of the tools in this spectrum.,5
seo-project,Great Course & Specialization !,5
seo-project,The evaluation forms of the last two milestone projects are quite burdensome for students to grade by item.,4
seo-project,"Thank you Rebekah and the rest of the team because right now I have a new career. Just this week I started to help a client with a clinic who needs to improve his local SEO because his clinic didn't show up in the local search for the services he provide. Just working for a week and today he is number one in one of the keywords. I'm so proud that I was able to help him. Thank you, thank you, thank you!",5
seo-project,If you want to be an expert in SEO and work in the field this is the series of courses to lean the craft.When you complete this course you will be ready to put your skills to work!,5
social-innovation,"i learned so much, i would like to thank all the professors and those that took part in providing this course thank you, i will implement some of what i learned into my life",5
social-innovation,Wonderful course. Very well put together.,5
social-innovation,"This was really an enriching journey. The way the course is structured makes it extremely easy to go through and the concepts are presented in a way to assimilate and adopt.The topics that were covered touched on the exact questions I had been struggling with while trying to go through the exploration phase of my social innovation initiative; Furaha Education Support, which is a platform that helps asylum seeker and refugees to get access to tertiary education through funding.Regards,Olivier Rumb",5
social-innovation,Thank you for a wonderful and enriching journey.,5
social-innovation,"I would appreciate a bit more of detail in some topics, butI enjoyed it a lot. Thanks!",3
social-innovation,Worth following with practical tools to understand better the required thinking to design innovation. I strongly recommend,5
social-innovation,"Great course. Loved the interaction between peers and they marking your work. Was irritating at first, but shows you the mistake we all make. Thinking that others should buy into your idea, but it gives you a slight glimpse into how the community might view it from their side.",5
social-innovation,Great course that helps you to be able to identify opportunities within your community that helps bring develoment.,5
social-innovation,Thank you for this course.Its great opportunity for make a differentdifferent.Thank you for share yours experience and knowledge.God bless you.,5
social-innovation,A excellent course-especially for professionals who want to add to their skills set. It also provides a good introduction to Social Innovation.,5
social-innovation,Great and inspirational course!,4
social-innovation,Great course if you want to get into this space. It makes you think about what different factors play a role in setting up your own social venture.,5
social-innovation,"I found this course truly inspiring, particularly because I hail from the Cape Flats in South Africa and have knowlege of (although I don't completely pretend to understand) the manifestations discussed by Marlon and the Rlabs team.I also understand that the problem is a transhistorical cultural-structural-psychological-physical one, and my interest is to understand these problems in its structure, so that it can be dealt with in its structure and not only in terms of individual manifestations, as this course attempts to do.I do however find that dealing with our interconnected problems in its structure, is an uphill battle, and I am keen to try out the advice given in the course, to see at least if a dent can be made, however small.Thanks, and all the best. Dr Sarah Henkeman",5
social-innovation,Insightful material and great facilitators. The idea of explaining through workings of a real organization worked well!,5
social-innovation,"A well presented course. It allowed me to dig deeper into some Social challenges that are close to my heart, and gave me tools to start addressing the challenges.",5
social-innovation,Excellent course. Met my expectation. Highly recommend this course be continued and offered by Coursera.,5
social-innovation,"Very nice and informative course. I loved the case studies, it made it very inspiring and hands-on.",5
social-innovation,Great course. Practical and relevant.,5
social-innovation,Even though it is only an introduction level course it really opened my eyes to hat is possible and exposed me to valuable tools in starting my project. I would definitely like to learn more. Thank you so much!,5
social-innovation,These course is very good for me since being the student of social work i could explore by myself with lots of ideas.,5
social-innovation,"It's an awesome course. Well explained, excellent exercises, the topic were mind-blowing. I would take it again.",5
social-innovation,Excellent course for anyone interested in social innovation and generating novel ideas.,5
social-innovation,Great course from a great team. These wonderfull overskilled people is doing an amazing work. This course succeed in scaling a critical questions that hopefully turn in more projects that can make a difference.,5
social-innovation,A fantastic way to get people to think and operate differently!,5
social-innovation,"This course is extremely informative and comprehensive without overburdening the learner with vocabulary, dated theories and complex concepts. It teaches you through the examples of verified Change Makers who are successful today!! Thank you!!!!!",5
social-innovation,It is a wonderful course that brings great tools to think and develop ideas towards social innovation. Highly recommend it!,5
social-innovation,"Excelent course. You will be taught with up-to-date information, guided by inspirational stories and taught by great professionals in the area. Really, a most take if you want to learn more about social innovation and, of course, impact.",5
social-innovation,"Great job! Thanks for sharing your ideas and experiences. For me, it would be more helpful if the teachers or mentors, will give their own feedback in week 4's assignment- Prototyping. Their feedback is very much needed as it is their expertise. Thanks!",5
social-innovation,"Becoming a Changemaker Course was fun and I have learnt a lot as a result. The course met my expectations but I was expecting more - it is geared towards people who have an idea and aims to harness that idea into something tangible. I am a little further down the line and this would've been fantastic had I done it a few years back, although it was fantastic going back to basics.I am hopeful that a ""Part 2 - Social Business Incubator"" could be developed in future which delves into more detail to lead people who've decided to become a changemaker through the process of putting together a business case and measuring the impact of what they have started so that they are prepared to scale the social innovation and be better prepared to raise the necessary finances to succeed.",5
social-innovation,"I'll strongly recommend this course for those who are interested to introduce themselves to the Social Enterprise world from scratch. Very well explained, easy to understand, logic order for the content, true stories as an examples, inspirational. 100% recommended!",5
social-innovation,"I thoroughly enjoyed the course and I will definitely be sharing my experiences with other people. It has helped me look at the social problem in my community in a different lens. I learnt a lot from reviewing other peers work and i quite liked the activities that we had to do. they were engaging, out of the box and enjoyable. The videos lessons are short an straight to the point an are jam packed with information. The extra reading material for each week was also helpful. All in all it was good. I highly recommend it.",5
social-innovation,This course has changed my life and I hope I can do even just a tiny bit to change the world. Well worth it for anyone tired of seeing the need for change and not knowing how to take action.,5
social-innovation,"It cover many important aspects of innoation in social works, however the extra reading is not enough to deliver the know how behind the concepts and approaches.",5
social-innovation,A great course - well presented - with practical applications and insights that can be applied to the learner's own situation and context. Well worth the effort!,5
social-innovation,Great course - very inspiring!,5
social-media-data-analytics,Very useful to learn the basics of social media analysis (twitter and youtube) with python and R.It's a good course to start.,5
social-media-data-analytics,"The course material should be provided on coursera itself. Instead of having to download a 1.8GB dataset from yelp, the two files could have been shared here.",4
social-media-data-analytics,"A good, basic introduction to Social Media Data Analytics",3
social-media-data-analytics,"I'd like to give just one star rating for this course, as it is very far from what I expected. The course expect students to know Python, to know R, but did not go deep enough to help students understand the insight from social media data. In fact, lots of R task can be replaced with Python, so the course could be designed in a much better way that students do not always switch between two programming environments. This course mainly teaches how to download data with keywords, and how to plot graph, not worth the effort of learning. Therefore, I would not recommend this course to anyone.",1
social-media-data-analytics,"Far from being a real course, it need polishing, at this point it looks more like a basic tutorial with a few error, perhaps next versions will be better.",1
social-media-data-analytics,"Good overview, could be more robust and thorough!",3
social-media-data-analytics,This is an inroductory cousre tou,4
social-media-data-analytics,It can be more exhaustive..,3
social-media-data-analytics,"Interesting course, could have added a bit more on how to write basic scripts or more ways of social media analytics",4
social-media-data-analytics,"Tips you into the direction of great resources, but sometimes lacks in the explanations, leaving most code not explained. Not a deal breaker, and a worthy introduction but a more detailed explanation at times would help.",4
soulbeliefs3,These professors took a brave approach to discussing topics that are avoided in the classroom but merit discussion. It was a well balanced course that doesn't shove you into a particular corner but instead offers multiple viewpoints and questions for you to consider about your own personal beliefs.,4
soulbeliefs3,"learned a lot, great course, do it again",5
soulbeliefs3,"Excellent course! As close as it comes to a course on the meaning of life. I've learned so much and loved every minute. This course has helped me to know myself a lot better, and to understand others, and the human condition in general. I feel as if it's also helped me to solve a couple of life's great mysteries, and at the same time introduced me to a lot more great unsolved mysteries. Everyone should do this course (all three modules)!",5
soulbeliefs3,"I really hate to see the course end. It has been an interesting journey. I wish to thank all of those connected - Corrsera, Ruthers, Professors Daniel Ogilvie and Leonard Hamilton, and all the guest speakers for this great course presentation.It was well introduced, assembled, staged and orchestrated. It's about time such subject matter that has such a profound effect on societies and peoples lives be analyzed.",5
soulbeliefs3,"Really enjoyed this part of the course. I am very grateful for the opportunity to learn online and I am impressed by the quality of this course.I like the format of the three units for Soul Beliefs as I think this works well with the amount of material. However, it can take some time to have assignments marked by peers. Patience.My heartfelt thanks to the Profs and everyone involved.",5
soulbeliefs3,"Thanks to the beautiful and long journey of reflection and beliefs about the soul, we do together with Prof. Daniel Ogilvie and Prof. Leonard Hamilton.I really congratulate you for your animus, interest and great provision.Sow concerns ...to reap virtues.Sincerely.",4
soulbeliefs3,"More awesome work by the Hamilton/Ogilvie team! I have learned so much during this course and I'm a 66 year old research program manager for a group exploring the interactions between the environment, health and",5
soulbeliefs3,"Fascinating. The combination of disciplines, Psychology, Anthropology, Archaeology, etc., made this an enlightening class, one which made me think. I also appreciated the dry humor, which always aids memory, at least for me. A truly enjoyable experience.",5
soulbeliefs3,"The ""Soul Beliefs"" course seems to try presenting things in an unbiased manner yet they cannot hide their bias. If the intention was to hold up various beliefs in the past then try to shoot them down, they partially succeeded. Most rational believers however could still hold onto their beliefs because the arguments were very weak.A better title for the course would be ""why there is no soul"". That way going in a student would realize that there actually was a hidden agenda.",1
soulbeliefs3,"Great, but with less new content than Units 1 and 2.",4
sourcing,Very disappointed at the lack of notes and course material. I hope part 5/5 improves.,1
sourcing,Very clear and understandable.,5
sourcing,It is interesting.,4
sourcing,it was really informative and helpful for those who wants to grow in their career.,5
sourcing,Great course...,5
sourcing,Great course!,5
sourcing,Great Course. I learned a lot about supplier's classification.,5
sourcing,Easy and fun..,5
sourcing,It's not worth the price.,1
startup-idea,"This course is structured in an intuitive and easy to manage way. The lectures, who are clearly highly intelligent, package their knowledge in understandable and easy-to-grasp ways that are in no way alienating - which is what I initially expected the course would be.",5
startup-idea,Really helpful for understanding requirements and mindset of a startup,4
startup-idea,"They do learn you about validation. But the spoken language is not that great and the steps are way to quick to do this in practice yourself. The help is also a bit shallow when doing the actual tasks. It's a good course if you want to learn about it and have a case as an example, not great if you want to simultaneously validate your own startup.",3
startup-idea,"This is a great course! It definitely helped me in framing my startup idea. I would personally suggest starting even *before* building an MVP to gauge initial interest: Time is your most valuable resource - don’t spend any more than necessary on something that you don’t even know is actually viable. Another point I would make is to not mistake your friends & family for your target audience - sometimes there may of course be overlaps, but a “yeah, that sounds cool” from your friends & family doesn’t cut it. There's something called “Interviewer bias”, which means that your friends will rate your ideas more favorably than the general public. I've personally used http://www.ideacheck.io to get an initial sense of whether my ideas might actually be valuable. They take care of generating a questionnaire from the idea and put it to a panel of users from your target group. So far, the response to my ideas was mostly negative, but I've gained valuable feedback through this process.",5
startup-idea,With the weekly assignments from this course I've validated and created my first online business based on the Lean Startup methodology.I've also learned how to properly use the Business Model Canvas to support the fast-changing environment of an startup.The most prominent aspect of this course are the action-oriented assignments that enables you to evaluate what you've learned throughout every one of the 6 weeks.,5
startup-idea,"I am loving it so far.My only concerns are about the platform, would love to have a help chat or somebody who I can talk to.",5
startup-idea,"Goes great with:* Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course), University System of Georgia* From Idea to Startup, Technion - Israel Institute of Technology",5
startup-idea,This is a an extremely helpful course. Just having an idea and how to actually step by step execute it was very well taught and having to do each assignment on your own and experiencing it was a great learning as well.,4
startup-idea,THANK YOU!,3
startup-idea,Really helpful and straight-forward,5
startup-idea,Very detail references!! thumbThe course has short but brief explanation.,5
startup-idea,Its a great course for entrepreneurs before they get into the market with their idea's..,5
startup-idea,It is an excellent course.It tells us a specific process of doing a startup company.,5
statistical-reasoning-2,A brilliant course. Well taught and well laid out.,5
statistical-reasoning-2,"Great course for both beginners with no prior experience (other than Statistical Reasoning 1) and intermediate-to-advanced biostatisticians (like me) seeking a refresher. Professor John McGready does a fantastic job explaining fundamental biostatistics concepts and methodologies in an easy-to-understand, example-rich way, while keeping you on your toes with interesting side notes, helpful practice tests/homework, and a memorable sense of humor.",5
statistical-reasoning-2,Great course to improve your skills related to statistical data analysis focused on health domain,5
statistical-reasoning-2,Good practice exercices and with detailed solutions,5
statistical-reasoning-2,"Good course for understanding the basical mechanics behind regression analysis, mainly logistic, linear and Cox proportional hazards.It will not, though, discuss how to do it in statistical packages.",5
statistical-reasoning-2,"This course provides a strong foundation for understanding regression analysis. It covers both simple and multiple regression that can be applied to either linear, logistic, or Cox regression models. Prof. McGready guides you from estimation to interpretation of regression coefficients through different kinds of literature examples. In addition, you learn how to choose the best model, how to assess confounding, and how to investigate effect modification. Awesome course!",5
statistics-project,"Thank you very much for teaching me all the statistics courses in the specialization. Although it is an online study, I think I benefit a lot from the course contents, quizzes and problem sets and the training from final projects one by one. Also, I appreciate a lot the feedback from other students in the courses, which gives me more confidence on my study. As a matter of fact, I know I still have a lot of room to improve on my final project, such as consistency of EDA with the later part of my project, assessment on residual plots, real understanding on the trade off between model interpretation and prediction accuracy, etc., which I will improve in my future study and analysis. No matter where and what I will study in the future, I always bring the statistics knowledge and R skills that I learned from my first specialization from professors at Duke University. Thank you.",5
statistics-project,We spent several months waiting for this capstone to appear. The instructors dissapeared and nobody knew if this one was going finally to happen or what.,1
statistics-project,The Capstone project really helped tie the program together,5
statistics-project,"I think this is a very advisable course as a whole, The capstone offers a good occasion to put into practice what has been learned during the four previous courses and also works as a sort of review.",5
statistics-project,Great activity!!,5
strengthening-your-widening-network,"i have not seen best web UI than coursera Ui,its awesome.",5
strengthening-your-widening-network,A bit too basic,3
strengthening-your-widening-network,Good course with details on certain topics. It will be better if we could have the slides presented for download for future reference. The amount of time the slides are show at times is insufficient to copy down all the notes.,4
strengthening-your-widening-network,It has nothing to do with widening network. It is completely misleading. This is just a very short course about office etiquette. That's it.I was very much looking forward to this course. Sadly I got very disappointed.,1
strengthening-your-widening-network,learn the basic knowledge of interpersonal communication.awareness of the communicate style may differ with people from diverse culture and various postionsacknowledge the skills in different occasion.,5
strengthening-your-widening-network,"I liked the course very much, but it is brief. I think it will help us more if some topics are explained in detail.",3
teaching-learning-tools,It's very useful.,5
teaching-learning-tools,Fabulous course! I learned so much from this MOOC and would highly recommend it to anyone in education.,5
teaching-learning-tools,Just great! It is practical and very didactic. Thanks!,5
teaching-learning-tools,It is a well structured course with excellent contents for the beginner to learn and share knowledge of EduTech.,5
teaching-learning-tools,"Hello! I´d like to let you know that I´m making the most of this course! SInce this is a two -way road I´m going to apply the resources and tools in class. I´ll let you know.Thank you so much!Cheers,Sandra GoronasArgentina",5
teaching-learning-tools,"Very well structured, I as a vocational training school teacher miss examples for 17 to 22 year old students.",4
teaching-learning-tools,This course has shown me new way to achieve what I have been struggling for months. It also give me methodology to improve myself and my teaching methods.,5
teaching-learning-tools,"As a course on Web 2.0 Tools, I would suggest that the course also uses web 2.0 tools to engage the participants. It will give us hands on experience as a learner on how the tools can engage us.",4
teaching-learning-tools,"I have learned many new tools that I never knew existed. These tools are useful and relevant as we are in the IT-Age and moving into ""Future Ready Schools""-format of teaching and learning. The tools will definitely be ignite interest to, not only students, but to teachers as well!",5
teaching-learning-tools,"An excellent, well constructed course with clearly defined objectives. I learnt so much and thoroughly enjoyed the course. I have taken another course from the same department at University of Houston and I honestly can't sing the praises of this department loudly enough!",5
teaching-learning-tools,Great course to learn about the various web tools for different purposes.,4
teaching-learning-tools,Thank you for introducing me to so much Web 2.0 Tools.,4
teaching-learning-tools,Very fun and great ways to understand various tools that can apply in our education sector.,5
teaching-learning-tools,The course's online learning platform was convenient and easy to follow. The pace that the course goes at was ideal and the allowance to go ahead with later week's assignments was a good move - as it catered to my availability so i could finish the later week's assignment before i get busier with work and studies in the later part of the month.,4
teaching-learning-tools,Free Tools for Interactive Classroom Learning,4
teaching-secondary,"I thank you so much for creating this course. It has helped me right now and will help me in the future. I can tell you that your video player is very efficient. It streams very well and all teachers that were involved in this program did a very good job with their topics and were able to get it right to the finest points.Thanks again for everybody involved and that has dedicated time to put this online program together.Sincerely,Steve Cardona",5
teaching-secondary,Really exciting!,5
teaching-secondary,I like this course and recommend others to take this gives broader ideas and teaching techniques and methods.,5
teaching-secondary,Very informative and I learned so much. Would recommend to all teachers out there.,5
teaching-secondary,"There are ideas we are all familiar with in this course. Good ones for a new teacher who may be oblivious but there is little concrete information about what those ideas look like in a class setting. For example, there might be a discussion of leadership or respect but no ideas about what those look like. It's a lot of teacher talk with no substance.",1
teaching-secondary,Quick course on the foundations to be applied on a daily basis in the classroom. They provide with useful information and videos on how to develop from a beginning teacher. I found the course a bit too quick and not going too in depth with certain topics; but overall quite good.,4
teaching-secondary,Thank you so much for the most interesting course! I've had real pleasure taking it.,5
teaching-secondary,"In this course, you can see HOW to start a school year by setting up the rules and practicing with your students at the beginning of a school year. Students would know teachers expectation and act accordingly by the rules, otherwise they would receive punishment. Involve students in setting class rules if possible. I learned a lot from this course.",4
team-culture,Thoroughly enjoyed the insights and approach!,5
team-culture,Excellent introduction to team culture for leaders. Understanding different cultures for businesses in a global stage is essential to build products and services that are true to the cultures of the origin and also destination.,5
team-culture,very good and useful course,5
team-culture,"an excellent course - Greg Urban is an excellent, informed teacher with great techniques for teaching and learning.",5
team-culture,Absolutely wonderful information that has opened my eyes to so many aspects of my different social circles and the science behind why we do the things we do as a collective.Very inspiring research!Looking forward to making my way through the specialization.Thank you!,5
team-culture,"The contents of the course are definitely insightful and approrpriately based on scientific research. Dr. Greg Urban is extremely knowleadgeable on the topic.The reason why I am not giving the course a higher rate is because: 1) I find the pace of the course is quite slow, 2) the inactivity in the discussion forums and the lack of peer reviews in the assignments reduces its interactivity and 3) both the contents and grading system are very theoretical.Still, I would recommend this course as it provides a solid foundation on the principles behind the dynamics of culture.",3
team-culture,"That was quite a fascinating course, at least for someone who does not know anything about anthropology. The tutor did an outstanding job and also provided good readings. Highly recommended.",5
team-culture,"Really enjoyed Greg's teaching style. Modern, relevant and informal. Greg demonstrated the importance of understanding culture to identify values, ideas and the skills needed to build upon culture to foster success within teams and organizations.",5
the-cycle,Excellent course for small to large arts organizations. The planning of the Cycle in your family will be an extra bonus to your sustainability!,5
the-cycle,Highly recommended.,5
the-cycle,Truly enjoyed this class and the topics covered. Being an Arts Administrator I found it extremely interesting to read and learn about other organizations.,5
the-cycle,"A wonderful Course! I learnt a lot and I will implement all the elements into my organisation's strategy.Hasmik Movsisian, Music of Armenia.",5
the-cycle,It's pretty good to take this course and get more idea and point of view for the management in arts and cultural organization. Many people love art but still believe paying for art is extravagant. However there are plenty people around the world enjoying art and know how to manage it for life.,4
the-cycle,"Interesting and useful, but I doubt the certificate is worth it. Definitely audit it, though.",4
the-cycle,"This course was incredibly informative. The resources provided were amazing and thorough. I enjoyed the pacing of time of when assignment were due, worked with my schedule. It was great that if you fell a bit behind, you could catch up. I enjoyed all of the organizations that talked about their experiences implementing the cycle. Just overall a wonderful course! Thank you very much for putting this together!",5
the-cycle,"So appreciative of opportunities like this, available online for prospective arts administrators to learn about. Being someone who has read all of Michael Kaiser's books, this was a great opportunity to hear him discuss everything he's written and become known for in the arts world. Thank you to coursera.org for having this opportunity available!",5
the-cycle,"Great course with a lot of hands on and practical information. I would not mind going into bigger detail. It will be a big effort to implement it in the company, but it will be worth it. Thanks for the course!",5
the-cycle,Absolute clarity on arts management. Very straight forward.,5
the-cycle,"This was the most helpful online course that I have ever participated in and I'd like to say that I'm honored and really happy about the new theory, which I have learned throughout the lessons.I really like the fact that you don't have peer assessed assignments, because I find them very time consuming and not helpful. Also every lesson was really well structured and easy to understand. The fact that almost each of them was shot during a real class is another plus for me, because when I have attended other courses most of the tutors just read and you can see their eyes moving while they are doing it and it really destroys my concentration.Something which I would like was to have more part of the book maybe. If you are afraid that a student might afterwards upload it in some torrent site you can build some platform where one wouldn't be able to download but only to read a certain document. I would have liked to receive the whole book like that and more written files.",4
the-cycle,"Very important ground work, for further study. Invaluable!",5
the-cycle,This was a very good introduction to a very interesting arts management tool. The practice cases with organisations from different countries and sectors were particularly useful to illustrate the theory in the course.,5
the-talmud,"This course is awesome. Seriously! I'm not Jewish. I have been studying the Torah with a Jewish friend, and I am learning Hebrew. This course went beyond expectations in providing a frame of reference for understanding not only what the Talmud is, but understanding that it is accessible to any who study it! Grateful to the presenters for their energy and presence.",5
the-talmud,Best course I've experienced on Coursera so far! Really engaging and not 'dumbed down'. Fantastic and charismatic professor and assistant. Already recommended the course to many friends.,5
the-talmud,This course is both a traditional and non-traditional Talmud course. The non-traditional gives a historic prospective of the basis of Talmud with a modern view of its derivation.,5
the-talmud,Entertaining way of teaching a complex subject,4
the-talmud,"In MOOC, I have been taking course regarding 'Israel', even though, I did not think to find something as special as it is. The Talmud: For give a clear review, It will take me long time to express certainly its deepest way",5
the-talmud,Ya'sher Koach!!!!,5
the-talmud,"very interesting, challenging, but I find it hard to understand the intonation (highs and lows) of the ph",4
the-talmud,"An outstanding look into the complexities and nuances of the the Talmud. Well-taught, thought-provoking, interesting...",5
the-talmud,Nice course. I had no understanding of this part of Judism at all and the course really helped me.,5
thomas-berry,This course should be made mandatory is all schools and work places around the world NOW !!!,5
thomas-berry,"Thomas Berry was a visionary, illuminating our context and leading the way forward to give hope to our generation and those to come. This is a call to action from the future. The vision of a flourishing Earth community, where humans enhance and nurture, brings me great hope and purpose. What a gift.",5
thomas-berry,"A fantastic course that deepened my understanding of the brilliant thought of Thomas Berry, bringing to life his personal story and the stories he told.",5
thomas-berry,"Amazing! Awe-inspiring! I have found great energy, wisdom, and respite from this series of courses, as I work everyday to maintain environmental policies and laws. I loved the organization, and will continue to write on these subjects. I appreciate all your extraordinary effort in putting these courses together.",5
thomas-berry,Nice; contemplate this wonderful jorney,5
thomas-berry,I had never read Thomas Berry and with this course I just couldn't stop reading his books and the vision he had about the earth and his view of Teilhard de Chardin.,5
thomas-berry,It's beautiful! I've never described any coursera courses this way. This lecture guides us widen and enhanced world around us. I believe it make us becoming better beings. Thank you!,5
trading-algorithm,"A great course, with amazing insights into real-world trading based on solid evidence-based research",5
trading-algorithm,Very good course on introducing trading mentality,5
trading-algorithm,The course was ok. Some of the answers in the practise quiz were wrong.,4
trading-algorithm,"I liked the content that was presented. There was some really good advice, like the importance of being disciplined in sticking to the algorithm you have designed. Unfortunately there was no detail at all about how to backtest, where to get data for backtesting, where to find research papers upon which to base an algorithm, etc. In other words, everything was kept at a very abstract level, and not enough detail was provided to actually do anything.",2
trading-algorithm,Covered the basics on how to trade in the markets using the fundamentals,5
trading-algorithm,"The course is excellent, but there is mistakes in quiz and the forum participation is null. Professor nor your staff reply the forums.",3
trading-algorithm,Very good course with teaching the way to learn how to trading and learning trading algorithms.,5
understanding-korean-politics,Great course!!!I learned a lot,5
understanding-korean-politics,"Generally fascinating, but with some issues with transcription of lectures and clarity of questions.",4
understanding-korean-politics,I have respected the professor of this course very much. And the cour,5
understanding-korean-politics,It's a very good beginners class. The lectures are quite thorough and well-suited to those who are auditing the class.,4
understanding-korean-politics,Great all-round with both factual and theory basis. Plenty of recommended literature and complementary sources. I really recommend this course for those that wish a deeper understanding of the Republican history of South Korea.,5
